id,timestamp,BTC,ETH,SOL,XRP,DOGE,LINK,ADA
5400,1653696000000,28786.0,1747.35,42.015,0.3864,0.0827,6.424,0.4619
5401,1653699600000,28604.0,1729.45,41.06,0.384,0.0817,6.288,0.4531
5402,1653703200000,28671.5,1728.7,40.75,0.3831,0.0814,6.256,0.4516
5403,1653706800000,28802.0,1764.05,41.3,0.3851,0.082,6.367,0.4562
5404,1653710400000,28811.0,1760.85,41.465,0.3862,0.0822,6.396,0.4575
5405,1653714000000,28860.0,1770.4,42.105,0.3853,0.0827,6.422,0.461
5406,1653717600000,28849.5,1765.0,41.835,0.3858,0.0828,6.434,0.4616
5407,1653721200000,28865.0,1764.85,41.69,0.3858,0.0821,6.402,0.4594
5408,1653724800000,28822.0,1759.5,41.41,0.3843,0.0817,6.379,0.4551
5409,1653728400000,28800.0,1756.6,41.365,0.384,0.0816,6.383,0.4561
5410,1653732000000,28790.5,1760.4,41.415,0.3832,0.0816,6.401,0.4563
5411,1653735600000,28816.5,1772.25,41.585,0.3832,0.0812,6.445,0.4571
5412,1653739200000,28961.0,1786.0,41.985,0.3847,0.0816,6.488,0.4606
5413,1653742800000,29064.5,1787.25,42.285,0.3858,0.0816,6.504,0.462
5414,1653746400000,28950.5,1779.5,41.925,0.3854,0.0813,6.479,0.4593
5415,1653750000000,28969.0,1793.3,42.95,0.3868,0.0819,6.543,0.4626
5416,1653753600000,28906.5,1772.75,42.9,0.3856,0.0819,6.532,0.4623
5417,1653757200000,28873.5,1775.95,42.985,0.384,0.0815,6.491,0.4602
5418,1653760800000,28990.5,1788.15,43.64,0.3859,0.082,6.541,0.4641
5419,1653764400000,29004.5,1791.8,44.39,0.3861,0.0816,6.533,0.4652
5420,1653768000000,29008.5,1792.5,44.17,0.3858,0.0816,6.492,0.4645
5421,1653771600000,28998.5,1782.85,43.915,0.3848,0.0816,6.465,0.4642
5422,1653775200000,28978.0,1783.35,44.0,0.3846,0.0813,6.418,0.462
5423,1653778800000,29018.0,1791.0,44.225,0.386,0.0817,6.561,0.4643
5424,1653782400000,28994.5,1788.45,43.93,0.3854,0.0815,6.503,0.464
5425,1653786000000,28918.5,1775.4,43.175,0.3837,0.0809,6.433,0.4641
5426,1653789600000,28908.0,1768.25,42.28,0.381,0.0802,6.36,0.458
5427,1653793200000,28976.5,1776.2,42.33,0.3825,0.0806,6.402,0.4598
5428,1653796800000,28928.0,1774.35,41.98,0.3821,0.0807,6.382,0.4584
5429,1653800400000,29031.5,1783.8,42.41,0.383,0.0811,6.414,0.4619
5430,1653804000000,29015.5,1782.3,42.555,0.3832,0.0808,6.446,0.4634
5431,1653807600000,28998.0,1782.65,42.4,0.3833,0.0811,6.453,0.4648
5432,1653811200000,29054.0,1785.1,42.93,0.3827,0.0815,6.479,0.4635
5433,1653814800000,28981.0,1779.0,42.45,0.3832,0.0813,6.462,0.4622
5434,1653818400000,29131.0,1794.7,43.38,0.3855,0.0817,6.563,0.4671
5435,1653822000000,29201.5,1800.75,44.05,0.3858,0.0823,6.591,0.4711
5436,1653825600000,29363.0,1812.9,44.935,0.3886,0.0823,6.693,0.4741
5437,1653829200000,29328.5,1808.65,44.895,0.3874,0.0821,6.704,0.4736
5438,1653832800000,29295.0,1804.2,44.61,0.3883,0.0824,6.692,0.4737
5439,1653836400000,29209.5,1796.5,44.695,0.3864,0.0819,6.646,0.4714
5440,1653840000000,29272.5,1803.0,44.92,0.3873,0.0822,6.654,0.4767
5441,1653843600000,29225.5,1798.0,44.565,0.3868,0.082,6.664,0.4733
5442,1653847200000,29152.5,1794.3,44.575,0.3853,0.0817,6.632,0.4724
5443,1653850800000,29119.5,1787.45,44.235,0.3856,0.0816,6.664,0.4734
5444,1653854400000,29181.0,1796.5,44.295,0.3866,0.0822,6.703,0.4748
5445,1653858000000,29227.5,1802.75,44.62,0.3879,0.0826,6.653,0.4734
5446,1653861600000,29409.0,1809.5,44.84,0.3881,0.0825,6.678,0.4789
5447,1653865200000,29452.0,1812.25,44.95,0.3889,0.0826,6.71,0.4816
5448,1653868800000,29304.0,1804.4,44.32,0.3879,0.0822,6.657,0.4775
5449,1653872400000,29753.5,1844.3,45.75,0.3945,0.0837,6.929,0.4962
5450,1653876000000,30193.0,1873.85,46.185,0.3985,0.0845,7.041,0.5114
5451,1653879600000,30335.5,1879.0,45.91,0.3976,0.0845,6.992,0.5128
5452,1653883200000,30311.0,1873.9,45.745,0.3967,0.0841,7.022,0.513
5453,1653886800000,30440.0,1897.95,46.425,0.4014,0.0849,7.11,0.5174
5454,1653890400000,30683.0,1904.55,46.6,0.4024,0.086,7.207,0.5205
5455,1653894000000,30614.0,1906.65,47.035,0.4004,0.0856,7.262,0.5196
5456,1653897600000,30719.5,1906.9,46.74,0.3987,0.0853,7.253,0.519
5457,1653901200000,30709.5,1903.7,46.525,0.3988,0.0851,7.162,0.5191
5458,1653904800000,30581.5,1892.15,45.995,0.3982,0.0849,7.153,0.5184
5459,1653908400000,30657.0,1902.3,46.065,0.3997,0.0853,7.166,0.5224
5460,1653912000000,30520.5,1887.6,45.505,0.3974,0.0848,7.139,0.5348
5461,1653915600000,30509.5,1892.0,45.555,0.3982,0.0844,7.145,0.5322
5462,1653919200000,30459.0,1895.65,45.35,0.398,0.0849,7.146,0.5317
5463,1653922800000,30619.0,1911.1,45.805,0.3995,0.085,7.188,0.5355
5464,1653926400000,30595.0,1917.75,45.97,0.3998,0.0849,7.248,0.5346
5465,1653930000000,30685.5,1926.7,46.12,0.4008,0.0852,7.251,0.5344
5466,1653933600000,30660.0,1919.8,45.93,0.4009,0.0849,7.195,0.5364
5467,1653937200000,30625.5,1915.5,45.635,0.4007,0.0851,7.184,0.5336
5468,1653940800000,31257.0,1953.0,47.25,0.4083,0.0863,7.363,0.5524
5469,1653944400000,31796.5,1989.5,47.43,0.4166,0.0872,7.456,0.5608
5470,1653948000000,31759.5,1999.25,47.455,0.4162,0.0879,7.459,0.5655
5471,1653951600000,31731.5,1997.35,47.205,0.4184,0.0879,7.455,0.5695
5472,1653955200000,31571.0,1991.9,46.81,0.4169,0.0871,7.437,0.5723
5473,1653958800000,31560.0,1985.8,46.85,0.4162,0.0869,7.425,0.5774
5474,1653962400000,31689.5,1995.75,47.93,0.4197,0.0877,7.555,0.5846
5475,1653966000000,31765.0,1994.1,47.68,0.4184,0.0875,7.535,0.5841
5476,1653969600000,31683.0,1983.1,47.265,0.4172,0.0871,7.501,0.608
5477,1653973200000,31637.0,1977.8,47.37,0.425,0.0866,7.548,0.6415
5478,1653976800000,31499.5,1967.35,46.32,0.4173,0.0857,7.44,0.6511
5479,1653980400000,31571.5,1970.5,46.355,0.418,0.0864,7.466,0.6538
5480,1653984000000,31607.0,1970.15,46.555,0.4205,0.0865,7.457,0.6691
5481,1653987600000,31538.0,1965.35,46.255,0.4182,0.0858,7.385,0.6525
5482,1653991200000,31646.5,1972.65,46.555,0.4193,0.0862,7.41,0.6593
5483,1653994800000,31741.5,1977.75,46.59,0.4216,0.0862,7.451,0.6542
5484,1653998400000,31612.0,1963.45,46.225,0.4179,0.0856,7.375,0.6332
5485,1654002000000,31387.5,1943.85,45.21,0.4104,0.0839,7.277,0.6205
5486,1654005600000,31680.0,1960.65,45.725,0.4128,0.0847,7.358,0.6218
5487,1654009200000,32032.5,1986.85,46.33,0.4165,0.0855,7.594,0.6338
5488,1654012800000,32138.5,1972.0,46.23,0.415,0.0856,7.493,0.6291
5489,1654016400000,32109.0,1966.6,46.175,0.4174,0.0859,7.469,0.6167
5490,1654020000000,31667.0,1933.8,45.45,0.4131,0.0857,7.384,0.6014
5491,1654023600000,31618.0,1932.9,45.505,0.4146,0.086,7.38,0.5985
5492,1654027200000,31799.0,1953.1,45.805,0.4198,0.0864,7.528,0.6038
5493,1654030800000,31706.5,1946.65,45.615,0.4205,0.0861,7.527,0.6142
5494,1654034400000,31853.5,1956.5,46.045,0.4246,0.0864,7.719,0.6394
5495,1654038000000,31781.0,1940.7,45.74,0.4211,0.0858,7.585,0.6266
5496,1654041600000,31914.5,1952.8,45.97,0.4251,0.0867,7.732,0.6289
5497,1654045200000,31919.0,1947.15,45.925,0.4239,0.0866,7.711,0.6197
5498,1654048800000,31789.5,1939.4,45.555,0.4194,0.0861,7.672,0.6105
5499,1654052400000,31624.0,1929.55,44.74,0.4169,0.0856,7.482,0.6012
5500,1654056000000,31556.5,1934.0,44.755,0.4185,0.0857,7.58,0.6038
5501,1654059600000,31616.5,1933.2,44.74,0.4197,0.0857,7.554,0.6012
5502,1654063200000,31576.0,1936.85,44.9,0.4185,0.0857,7.538,0.6073
5503,1654066800000,31477.0,1930.25,44.55,0.4138,0.0853,7.459,0.6041
5504,1654070400000,31610.5,1935.3,44.835,0.4164,0.0857,7.513,0.6112
5505,1654074000000,31670.0,1943.65,45.23,0.4178,0.0873,7.591,0.6186
5506,1654077600000,31552.0,1935.3,44.825,0.4161,0.0877,7.523,0.6101
5507,1654081200000,31590.5,1938.2,44.565,0.4157,0.0867,7.48,0.6041
5508,1654084800000,31713.5,1952.45,44.91,0.4186,0.087,7.568,0.6066
5509,1654088400000,31722.0,1963.0,45.44,0.4204,0.0871,7.586,0.6059
5510,1654092000000,31166.0,1908.95,43.8,0.4113,0.0851,7.284,0.5859
5511,1654095600000,30747.5,1880.4,42.915,0.4075,0.084,7.193,0.5675
5512,1654099200000,30407.0,1856.15,42.67,0.4049,0.083,7.152,0.566
5513,1654102800000,30171.5,1848.65,41.715,0.4031,0.0825,7.097,0.5632
5514,1654106400000,30153.5,1816.65,41.115,0.4025,0.0818,7.029,0.5547
5515,1654110000000,30114.0,1820.45,41.27,0.4022,0.0818,7.024,0.5571
5516,1654113600000,29621.0,1791.2,40.565,0.3945,0.0802,6.858,0.5469
5517,1654117200000,29566.0,1796.7,40.345,0.3947,0.0801,6.82,0.5427
5518,1654120800000,29727.0,1817.05,40.325,0.3971,0.0809,6.874,0.5441
5519,1654124400000,29789.0,1816.1,40.095,0.3978,0.0809,6.93,0.5516
5520,1654128000000,29675.0,1814.95,39.595,0.3958,0.0805,6.881,0.5635
5521,1654131600000,29800.5,1823.8,39.84,0.3956,0.0806,6.919,0.568
5522,1654135200000,29799.5,1829.8,39.485,0.397,0.0809,6.902,0.5716
5523,1654138800000,29710.0,1812.95,38.815,0.3938,0.0805,6.856,0.5626
5524,1654142400000,29789.5,1815.75,38.95,0.3957,0.0806,6.851,0.562
5525,1654146000000,29856.0,1820.8,39.26,0.393,0.081,6.916,0.5659
5526,1654149600000,29891.5,1822.9,39.555,0.3956,0.0813,6.955,0.5669
5527,1654153200000,29943.5,1825.3,39.655,0.3939,0.0812,6.951,0.5731
5528,1654156800000,29920.5,1821.05,39.65,0.3953,0.0813,6.955,0.5779
5529,1654160400000,29913.0,1818.8,39.77,0.3958,0.0811,6.957,0.5763
5530,1654164000000,30008.5,1828.55,40.19,0.3977,0.0814,6.995,0.5812
5531,1654167600000,30151.5,1838.2,41.0,0.3993,0.0821,7.068,0.5839
5532,1654171200000,30065.0,1827.45,41.035,0.3989,0.0817,6.983,0.5755
5533,1654174800000,29880.0,1798.5,40.24,0.396,0.0811,6.929,0.5636
5534,1654178400000,30041.0,1802.85,40.505,0.397,0.0814,6.99,0.5728
5535,1654182000000,30190.5,1815.3,40.665,0.3996,0.0819,7.02,0.5875
5536,1654185600000,30273.5,1825.6,40.735,0.3986,0.0823,7.034,0.5857
5537,1654189200000,30175.0,1816.8,40.455,0.3982,0.082,7.016,0.5848
5538,1654192800000,30117.0,1807.35,40.28,0.3965,0.082,7.025,0.581
5539,1654196400000,30275.5,1820.8,40.44,0.3978,0.0821,7.059,0.5827
5540,1654200000000,30226.0,1822.75,40.405,0.4,0.0821,7.068,0.5818
5541,1654203600000,30350.0,1827.1,40.8,0.4021,0.0825,7.089,0.586
5542,1654207200000,30462.0,1833.1,40.96,0.4046,0.0827,7.163,0.5851
5543,1654210800000,30450.0,1833.6,40.855,0.405,0.0828,7.19,0.5871
5544,1654214400000,30379.5,1824.55,40.44,0.407,0.0823,7.128,0.5881
5545,1654218000000,30607.0,1839.05,41.34,0.4086,0.0828,7.201,0.6035
5546,1654221600000,30535.0,1830.85,41.15,0.4084,0.0825,7.144,0.5932
5547,1654225200000,30512.5,1827.0,41.11,0.4086,0.0827,7.085,0.5908
5548,1654228800000,30410.0,1816.0,40.63,0.4066,0.0823,7.006,0.5845
5549,1654232400000,30513.0,1824.9,40.98,0.4075,0.0825,7.056,0.5936
5550,1654236000000,30351.0,1811.6,40.635,0.4068,0.0823,7.02,0.5844
5551,1654239600000,30424.5,1813.0,40.31,0.4036,0.0819,7.021,0.5865
5552,1654243200000,30423.0,1810.05,39.695,0.401,0.0817,6.978,0.583
5553,1654246800000,30236.0,1797.3,39.015,0.3989,0.0813,6.909,0.571
5554,1654250400000,29814.5,1761.5,38.335,0.393,0.0802,6.741,0.5597
5555,1654254000000,29750.0,1760.95,38.23,0.3932,0.0807,6.766,0.5551
5556,1654257600000,29509.5,1744.75,37.845,0.3882,0.0794,6.72,0.5494
5557,1654261200000,29702.5,1766.9,38.24,0.3914,0.0805,6.846,0.5523
5558,1654264800000,29470.0,1766.65,38.025,0.389,0.0802,6.807,0.5447
5559,1654268400000,29493.5,1762.85,38.03,0.3875,0.08,6.827,0.5457
5560,1654272000000,29531.0,1762.0,38.145,0.3867,0.0801,6.851,0.5534
5561,1654275600000,29489.5,1751.25,37.99,0.3841,0.0801,6.812,0.5533
5562,1654279200000,29532.0,1749.35,38.22,0.3862,0.0802,6.815,0.5588
5563,1654282800000,29556.5,1750.75,38.155,0.3863,0.0807,6.784,0.5573
5564,1654286400000,29644.5,1758.8,38.28,0.3893,0.0808,6.815,0.5652
5565,1654290000000,29786.5,1788.2,38.76,0.3927,0.081,6.896,0.5718
5566,1654293600000,29708.5,1781.55,38.305,0.3907,0.0803,6.866,0.563
5567,1654297200000,29688.0,1774.45,38.265,0.3903,0.0802,6.852,0.5594
5568,1654300800000,29695.5,1774.1,37.715,0.3894,0.0806,6.819,0.5562
5569,1654304400000,29561.0,1759.45,37.015,0.3871,0.0801,6.77,0.5512
5570,1654308000000,29550.5,1754.05,36.25,0.386,0.0797,6.742,0.552
5571,1654311600000,29546.0,1752.2,36.24,0.3861,0.0798,6.741,0.551
5572,1654315200000,29703.0,1768.25,37.35,0.3899,0.081,6.847,0.563
5573,1654318800000,29669.0,1767.9,37.1,0.3904,0.0816,6.876,0.5639
5574,1654322400000,29680.0,1769.95,37.24,0.3903,0.0822,6.864,0.5632
5575,1654326000000,29688.0,1768.15,37.305,0.3911,0.0819,6.89,0.5631
5576,1654329600000,29725.5,1774.45,37.75,0.3916,0.082,6.943,0.5663
5577,1654333200000,29714.5,1773.65,37.29,0.3912,0.0816,6.927,0.5595
5578,1654336800000,29712.0,1772.65,37.2,0.3902,0.0814,6.915,0.5599
5579,1654340400000,29668.5,1767.5,36.96,0.3894,0.0812,6.898,0.5543
5580,1654344000000,29530.0,1758.55,36.74,0.3874,0.0806,6.769,0.5515
5581,1654347600000,29588.5,1765.95,37.08,0.3898,0.0812,6.837,0.5572
5582,1654351200000,29766.0,1776.35,37.56,0.3912,0.0815,6.922,0.5613
5583,1654354800000,29839.0,1777.85,37.73,0.391,0.0816,6.978,0.5598
5584,1654358400000,29740.5,1772.0,37.535,0.3897,0.0812,6.939,0.5557
5585,1654362000000,29698.5,1775.15,37.69,0.3898,0.0813,7.021,0.5594
5586,1654365600000,29751.0,1777.75,37.905,0.3908,0.0815,7.034,0.5585
5587,1654369200000,29644.5,1771.8,37.485,0.3901,0.0813,7.005,0.5581
5588,1654372800000,29743.5,1776.85,37.785,0.3902,0.0817,7.082,0.5608
5589,1654376400000,29832.0,1787.25,38.675,0.3923,0.0818,7.247,0.5645
5590,1654380000000,29790.5,1798.2,38.27,0.3919,0.0816,7.328,0.5658
5591,1654383600000,29857.0,1804.0,38.995,0.3924,0.0818,7.404,0.5662
5592,1654387200000,29720.5,1797.2,38.465,0.3917,0.0814,7.379,0.5602
5593,1654390800000,29688.0,1785.5,37.88,0.3895,0.0808,7.317,0.5567
5594,1654394400000,29780.5,1792.35,38.145,0.3921,0.081,7.376,0.5615
5595,1654398000000,29744.5,1793.0,38.295,0.3912,0.0809,7.354,0.5648
5596,1654401600000,29718.0,1789.55,38.025,0.3908,0.0808,7.308,0.5612
5597,1654405200000,29773.5,1796.35,38.65,0.3917,0.0811,7.354,0.5648
5598,1654408800000,29724.0,1790.65,38.975,0.3908,0.081,7.334,0.5621
5599,1654412400000,29642.5,1784.95,38.79,0.3909,0.0812,7.282,0.5604
5600,1654416000000,29685.5,1787.85,39.175,0.3913,0.0817,7.304,0.5626
5601,1654419600000,29629.5,1781.35,39.385,0.3936,0.0816,7.301,0.557
5602,1654423200000,29626.0,1779.75,39.585,0.3928,0.0814,7.263,0.5562
5603,1654426800000,29708.5,1787.85,39.435,0.3939,0.0816,7.328,0.5583
5604,1654430400000,29705.5,1790.4,39.155,0.3931,0.0816,7.386,0.5598
5605,1654434000000,29635.5,1783.4,38.93,0.3918,0.0813,7.36,0.5577
5606,1654437600000,29769.5,1794.7,39.3,0.3938,0.0818,7.428,0.5601
5607,1654441200000,29951.5,1811.0,39.79,0.3952,0.0819,7.558,0.5645
5608,1654444800000,29856.0,1799.6,39.33,0.3938,0.0814,7.496,0.5664
5609,1654448400000,30001.5,1823.95,39.7,0.3972,0.0819,7.577,0.5733
5610,1654452000000,29977.0,1815.15,39.485,0.3979,0.0818,7.529,0.5743
5611,1654455600000,30035.5,1820.3,39.625,0.399,0.0818,7.579,0.576
5612,1654459200000,29925.0,1809.35,39.65,0.3972,0.0818,7.652,0.5731
5613,1654462800000,29949.0,1812.55,39.625,0.3962,0.0819,7.722,0.5721
5614,1654466400000,29999.5,1814.9,39.145,0.3965,0.0817,7.721,0.5718
5615,1654470000000,29901.5,1804.95,38.52,0.3952,0.081,7.641,0.5673
5616,1654473600000,30288.5,1835.4,39.73,0.3995,0.0822,7.861,0.5836
5617,1654477200000,30824.5,1862.6,40.895,0.4023,0.0829,7.981,0.5898
5618,1654480800000,30902.5,1865.7,40.74,0.4016,0.0826,7.911,0.59
5619,1654484400000,31237.0,1876.8,41.735,0.4033,0.0831,7.988,0.6179
5620,1654488000000,31206.5,1878.85,41.54,0.4027,0.0831,7.985,0.6197
5621,1654491600000,31148.0,1868.95,41.56,0.4009,0.0824,7.929,0.618
5622,1654495200000,31257.5,1884.45,43.025,0.4021,0.0831,7.979,0.6416
5623,1654498800000,31272.5,1892.75,43.035,0.4028,0.0834,7.916,0.6371
5624,1654502400000,31450.0,1903.95,43.985,0.4048,0.0838,7.976,0.6337
5625,1654506000000,31450.0,1910.4,44.465,0.4087,0.0842,8.115,0.6379
5626,1654509600000,31470.0,1907.35,44.27,0.4069,0.0844,8.071,0.6345
5627,1654513200000,31383.5,1908.0,43.905,0.4041,0.0836,7.961,0.6247
5628,1654516800000,31403.5,1909.2,43.865,0.4044,0.0836,7.983,0.6248
5629,1654520400000,31427.5,1903.6,43.505,0.4027,0.0833,7.94,0.6151
5630,1654524000000,31488.0,1893.15,42.875,0.4023,0.0831,7.871,0.6086
5631,1654527600000,31536.0,1886.2,42.805,0.4017,0.0831,7.9,0.6091
5632,1654531200000,31302.5,1858.25,42.145,0.3972,0.0821,7.815,0.5956
5633,1654534800000,31330.0,1856.55,42.19,0.3975,0.0821,7.818,0.598
5634,1654538400000,31326.0,1860.55,41.79,0.3975,0.0818,7.803,0.5993
5635,1654542000000,31463.0,1863.4,42.23,0.3998,0.0819,7.815,0.6057
5636,1654545600000,31459.5,1861.85,42.125,0.4016,0.082,7.779,0.6015
5637,1654549200000,31475.5,1873.05,43.055,0.4033,0.0823,7.907,0.6139
5638,1654552800000,31383.0,1854.5,42.5,0.4013,0.0821,7.864,0.61
5639,1654556400000,31370.5,1859.65,42.37,0.4024,0.0825,7.976,0.6089
5640,1654560000000,30200.0,1758.0,40.185,0.391,0.0792,7.513,0.5832
5641,1654563600000,29565.0,1741.15,39.095,0.3876,0.0783,7.445,0.5772
5642,1654567200000,29385.0,1739.95,39.03,0.3859,0.0788,7.44,0.5826
5643,1654570800000,29550.5,1755.25,39.535,0.3884,0.0792,7.568,0.5896
5644,1654574400000,29510.0,1752.65,39.315,0.3901,0.0795,7.539,0.5885
5645,1654578000000,29470.0,1752.95,39.15,0.391,0.0792,7.569,0.5854
5646,1654581600000,29504.0,1753.85,39.145,0.3914,0.0797,7.582,0.5834
5647,1654585200000,29561.5,1761.85,39.285,0.3899,0.08,7.685,0.5876
5648,1654588800000,29632.5,1769.5,39.45,0.392,0.08,7.68,0.5905
5649,1654592400000,29552.0,1762.5,39.175,0.3892,0.0798,7.604,0.5851
5650,1654596000000,29579.0,1766.05,39.035,0.3907,0.08,7.591,0.5876
5651,1654599600000,29503.0,1753.0,38.03,0.3894,0.0795,7.52,0.5831
5652,1654603200000,29489.5,1750.5,38.245,0.3891,0.0796,7.501,0.5857
5653,1654606800000,29554.0,1761.2,38.62,0.3915,0.0797,7.65,0.5976
5654,1654610400000,29880.0,1783.6,39.31,0.3938,0.0802,7.789,0.617
5655,1654614000000,29877.5,1780.65,39.115,0.3947,0.0803,7.769,0.6148
5656,1654617600000,29904.5,1782.85,39.08,0.395,0.0802,7.783,0.6188
5657,1654621200000,29928.5,1781.45,39.115,0.3968,0.0799,7.776,0.6114
5658,1654624800000,30170.0,1806.7,39.505,0.4053,0.0806,8.238,0.6223
5659,1654628400000,31049.5,1846.8,40.445,0.4137,0.0814,8.398,0.6304
5660,1654632000000,31345.0,1844.35,40.52,0.4129,0.0816,8.637,0.6324
5661,1654635600000,31400.0,1840.05,40.385,0.408,0.0816,8.788,0.6237
5662,1654639200000,31254.0,1805.95,39.5,0.4065,0.0804,8.697,0.616
5663,1654642800000,31111.0,1812.1,39.28,0.4073,0.0802,8.69,0.6132
5664,1654646400000,31076.0,1812.9,39.48,0.4083,0.0808,8.697,0.6157
5665,1654650000000,31107.5,1819.7,39.835,0.4072,0.081,8.735,0.6485
5666,1654653600000,30964.5,1824.15,39.815,0.4041,0.081,8.676,0.6424
5667,1654657200000,30014.5,1778.85,38.625,0.3969,0.0794,8.34,0.6302
5668,1654660800000,30233.0,1787.35,38.905,0.3986,0.0798,8.442,0.6376
5669,1654664400000,30538.0,1810.65,39.29,0.3999,0.0803,8.52,0.6443
5670,1654668000000,30519.5,1805.3,39.085,0.3997,0.08,8.457,0.6416
5671,1654671600000,30543.5,1805.1,39.225,0.3986,0.0802,8.416,0.6378
5672,1654675200000,30490.5,1807.25,39.37,0.3996,0.0802,8.32,0.6336
5673,1654678800000,30518.5,1816.45,39.605,0.401,0.0803,8.485,0.6392
5674,1654682400000,30382.0,1804.95,39.265,0.3989,0.0799,8.452,0.6359
5675,1654686000000,30410.5,1808.5,39.295,0.3988,0.08,8.446,0.6429
5676,1654689600000,30135.0,1792.1,38.86,0.3966,0.0796,8.398,0.6393
5677,1654693200000,30754.0,1822.8,39.85,0.4022,0.0803,8.604,0.6587
5678,1654696800000,30413.5,1799.85,39.44,0.4001,0.0799,8.526,0.6529
5679,1654700400000,30467.0,1814.5,39.685,0.4024,0.0799,8.56,0.6635
5680,1654704000000,30330.0,1795.85,39.305,0.4001,0.0799,8.516,0.6565
5681,1654707600000,30363.5,1801.0,39.205,0.4004,0.0799,8.668,0.6544
5682,1654711200000,30223.0,1791.0,38.95,0.3987,0.0795,8.61,0.6478
5683,1654714800000,30131.5,1789.4,38.765,0.3999,0.0793,8.698,0.6462
5684,1654718400000,30196.0,1795.85,38.82,0.4005,0.0796,8.609,0.6396
5685,1654722000000,30409.0,1808.8,39.22,0.4025,0.08,8.892,0.654
5686,1654725600000,30301.0,1799.2,38.97,0.4019,0.0798,8.792,0.6476
5687,1654729200000,30192.0,1790.5,38.795,0.4001,0.0792,8.698,0.6403
5688,1654732800000,30216.5,1791.2,38.82,0.4,0.0793,8.711,0.6374
5689,1654736400000,30074.5,1781.5,38.585,0.3988,0.0791,8.643,0.6297
5690,1654740000000,30185.0,1793.55,39.01,0.4003,0.0794,8.619,0.634
5691,1654743600000,30280.0,1798.9,39.12,0.4011,0.0799,8.634,0.6438
5692,1654747200000,30247.5,1796.75,38.965,0.401,0.08,8.522,0.6399
5693,1654750800000,30302.5,1798.35,39.06,0.4023,0.08,8.52,0.6442
5694,1654754400000,30330.0,1798.05,38.97,0.4021,0.0801,8.547,0.646
5695,1654758000000,30466.5,1811.25,39.52,0.4019,0.0804,8.796,0.6524
5696,1654761600000,30491.0,1814.75,40.48,0.4033,0.0806,8.774,0.6498
5697,1654765200000,30539.5,1818.75,41.18,0.4031,0.0807,9.132,0.6506
5698,1654768800000,30417.0,1810.25,41.13,0.4019,0.0801,9.15,0.6474
5699,1654772400000,30288.0,1804.15,41.185,0.4011,0.0798,9.184,0.6409
5700,1654776000000,30110.5,1793.5,40.275,0.3985,0.0796,9.15,0.64
5701,1654779600000,30157.5,1795.1,40.325,0.3992,0.0797,9.435,0.6428
5702,1654783200000,30111.0,1790.55,40.17,0.3989,0.0797,9.269,0.6379
5703,1654786800000,30291.0,1798.75,40.33,0.4007,0.0799,9.423,0.6405
5704,1654790400000,30348.5,1811.35,40.95,0.4021,0.0801,9.489,0.6505
5705,1654794000000,30306.0,1804.75,40.925,0.4016,0.0797,9.477,0.6474
5706,1654797600000,30135.0,1791.75,40.175,0.4007,0.0793,9.213,0.6392
5707,1654801200000,30007.0,1782.45,39.625,0.399,0.079,9.13,0.6283
5708,1654804800000,30174.0,1794.5,40.02,0.4001,0.0794,9.276,0.6345
5709,1654808400000,30125.5,1793.25,39.93,0.4006,0.0794,9.276,0.6328
5710,1654812000000,30062.5,1788.4,39.955,0.4001,0.0791,9.181,0.6317
5711,1654815600000,30100.0,1787.85,39.95,0.3999,0.0793,9.268,0.6319
5712,1654819200000,29735.0,1773.35,39.475,0.3981,0.0786,9.35,0.6217
5713,1654822800000,29861.5,1775.4,39.545,0.3983,0.0788,9.269,0.623
5714,1654826400000,30013.5,1786.15,40.235,0.4012,0.0793,9.313,0.6264
5715,1654830000000,30103.0,1791.45,40.255,0.4029,0.0794,9.369,0.6291
5716,1654833600000,30080.0,1793.05,40.18,0.404,0.0792,9.281,0.6284
5717,1654837200000,30087.0,1791.6,40.48,0.4064,0.0793,9.183,0.6283
5718,1654840800000,30088.0,1788.75,40.28,0.4084,0.0791,9.113,0.6222
5719,1654844400000,30040.0,1787.8,40.305,0.405,0.0791,9.062,0.623
5720,1654848000000,30018.0,1785.15,39.97,0.4048,0.079,8.862,0.6182
5721,1654851600000,29883.5,1767.25,39.02,0.3999,0.0785,8.794,0.6069
5722,1654855200000,29980.0,1770.2,39.375,0.4009,0.0787,8.901,0.6117
5723,1654858800000,30008.0,1770.95,39.295,0.4009,0.0789,8.858,0.6134
5724,1654862400000,29630.0,1728.1,38.24,0.3927,0.0767,8.706,0.5954
5725,1654866000000,29386.0,1727.3,37.925,0.3889,0.0765,8.554,0.584
5726,1654869600000,29542.5,1736.8,38.225,0.3896,0.0769,8.78,0.5888
5727,1654873200000,29440.0,1725.9,37.965,0.3876,0.0767,8.61,0.5874
5728,1654876800000,29042.0,1680.8,37.235,0.381,0.0747,8.37,0.5769
5729,1654880400000,29103.5,1682.05,37.335,0.3824,0.075,8.371,0.5806
5730,1654884000000,29054.5,1678.1,37.31,0.3821,0.0748,8.302,0.5795
5731,1654887600000,28973.5,1667.15,37.225,0.3813,0.075,8.287,0.5729
5732,1654891200000,29189.5,1677.75,37.805,0.3833,0.0757,8.33,0.5793
5733,1654894800000,29186.5,1677.0,37.82,0.3841,0.0759,8.317,0.5813
